date,pair,width,o1,o2,atm_strike,k1_strike,k2_strike,entry_bar,exit_bar,hold_bars,lot_size,entry_ce_k1,entry_ce_k2,entry_pe_k1,entry_pe_k2,exit_ce_k1,exit_ce_k2,exit_pe_k1,exit_pe_k2,entry_box,exit_box,entry_msp,exit_msp,gross_pnl,charges,net_pnl,exit_reason
20260309,"(-3,-2)  w=100",100,-3,-2,55900,55600,55700,2026-03-09 13:09:00+05:30,2026-03-09 13:11:00+05:30,2,30,1772.7,1689.15,1270.2,1328.0,1740.95,1680.0,1297.7,1337.4,141.35,100.65,41.35,0.65,1221.0,620.82,600.18,Revert
20260309,"(-3,-2)  w=100",100,-3,-2,55900,55600,55700,2026-03-09 13:38:00+05:30,2026-03-09 13:40:00+05:30,2,30,1813.9,1737.15,1244.1,1293.45,1809.35,1744.95,1248.0,1284.8,126.1,101.2,26.1,1.2,747.0,622.59,124.41,Revert
20260309,"(-3,-2)  w=100",100,-3,-2,55900,55600,55700,2026-03-09 13:49:00+05:30,2026-03-09 13:50:00+05:30,1,30,1754.75,1694.75,1259.15,1321.4,1760.0,1699.6,1281.95,1320.75,122.25,99.2,22.25,-0.8,691.5,619.58,71.92,Revert
20260309,"(-3,-2)  w=100",100,-3,-2,55900,55600,55700,2026-03-09 13:58:00+05:30,2026-03-09 14:02:00+05:30,4,30,1770.55,1682.0,1295.35,1337.6,1698.35,1639.1,1336.0,1375.95,130.8,99.2,30.8,-0.8,948.0,621.29,326.71,Revert
20260309,"(-3,-2)  w=100",100,-3,-2,55900,55600,55700,2026-03-09 14:33:00+05:30,2026-03-09 14:34:00+05:30,1,30,1730.05,1649.2,1270.0,1320.0,1696.3,1640.05,1290.9,1333.5,130.85,98.85,30.85,-1.15,960.0,614.0,346.0,Revert
20260309,"(-3,-2)  w=100",100,-3,-2,55900,55600,55700,2026-03-09 14:52:00+05:30,2026-03-09 14:58:00+05:30,6,30,1807.05,1710.15,1190.0,1228.0,1805.0,1742.2,1152.65,1189.35,134.9,99.5,34.9,-0.5,1062.0,610.32,451.68,Revert
20260310,"(-3,-2)  w=100",100,-3,-2,56800,56500,56600,2026-03-10 11:37:00+05:30,2026-03-10 11:38:00+05:30,1,30,1527.75,1472.3,837.75,855.3,1539.65,1470.45,829.6,862.0,73.0,101.6,-27.0,1.6,858.0,523.72,334.28,Revert
20260310,"(-3,-2)  w=100",100,-3,-2,56800,56500,56600,2026-03-10 13:36:00+05:30,2026-03-10 13:39:00+05:30,3,30,1480.0,1434.0,844.1,854.55,1524.1,1453.65,813.55,845.35,56.45,102.25,-43.55,2.25,1374.0,518.92,855.08,Revert
20260311,"(-3,-2)  w=100",100,-3,-2,56900,56600,56700,2026-03-11 13:51:00+05:30,2026-03-11 13:54:00+05:30,3,30,999.55,937.65,1368.75,1431.3,1002.9,952.6,1342.95,1392.35,124.45,99.7,24.45,-0.3,742.5,524.82,217.68,Revert
20260311,"(-3,-2)  w=100",100,-3,-2,56900,56600,56700,2026-03-11 14:08:00+05:30,2026-03-11 14:10:00+05:30,2,30,980.0,926.35,1363.75,1430.7,974.65,924.95,1382.35,1434.05,120.6,101.4,20.6,1.4,576.0,524.3,51.7,Revert
20260311,"(-3,-2)  w=100",100,-3,-2,56900,56600,56700,2026-03-11 14:44:00+05:30,2026-03-11 14:48:00+05:30,4,30,949.9,898.8,1379.3,1408.15,945.65,897.05,1374.95,1426.3,79.95,99.95,-20.05,-0.05,600.0,519.45,80.55,Revert
20260311,"(-3,-2)  w=100",100,-3,-2,56900,56600,56700,2026-03-11 15:06:00+05:30,2026-03-11 15:08:00+05:30,2,30,870.25,822.55,1489.05,1520.5,848.05,802.85,1509.5,1563.15,79.15,98.85,-20.85,-1.15,591.0,524.63,66.37,Revert
20260312,"(-3,-2)  w=100",100,-3,-2,55200,54900,55000,2026-03-12 10:54:00+05:30,2026-03-12 11:06:00+05:30,12,30,1575.25,1487.25,981.3,1038.3,1609.05,1541.25,945.0,979.4,145.0,102.2,45.0,2.2,1284.0,551.15,732.85,Revert
